image_center,image_left,image_right,direction,acceleration,brake,speed
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_44_984.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_44_984.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_44_984.jpg,-0.001237757,0.002618909,0,19.42766
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_066.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_066.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_066.jpg,-0.03920342,0,0,19.25063
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_145.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_145.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_145.jpg,-0.08622544,0,0,19.07465
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_223.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_223.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_223.jpg,-0.0890196,0,0,18.89933
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_297.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_297.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_297.jpg,-0.0890196,0,0,19.22334
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_369.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_369.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_369.jpg,-0.0890196,0,0,19.07621
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_446.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_446.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_446.jpg,-0.08403178,0.1117079,0,18.93525
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_526.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_526.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_526.jpg,-0.05768379,0.3535799,0,18.97922
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_604.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_604.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_604.jpg,-0.04783092,0.5852101,0,19.24515
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_685.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_685.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_685.jpg,-0.04443629,0.8286721,0,19.74825
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_766.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_766.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_766.jpg,-0.04443629,1,0,20.47199
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_843.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_843.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_843.jpg,-0.04443629,0.8331072,0,21.20711
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_922.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_922.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_922.jpg,-0.03393375,0.5974451,0,21.72545
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_45_999.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_45_999.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_45_999.jpg,-0.01360294,0.3664662,0,21.86284
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_076.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_076.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_076.jpg,-0.01360294,0.1356102,0,21.93043
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_153.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_153.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_153.jpg,-0.01360294,0,0,21.77009
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_228.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_228.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_228.jpg,-0.01360294,0,0,21.545
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_303.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_303.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_303.jpg,0.0109068,0,0,21.33404
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_380.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_380.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_380.jpg,0.01909323,0,0,21.48435
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_461.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_461.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_461.jpg,0.03558834,0.1278269,0,21.03155
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_539.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_539.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_539.jpg,0.03558834,0.3149972,0,21.33381
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_618.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_618.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_618.jpg,0.03558834,0.4799134,0,21.59584
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_701.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_701.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_701.jpg,0.03558834,0.2311742,0,21.57886
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_780.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_780.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_780.jpg,0.03558834,0,0,21.76892
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_867.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_867.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_867.jpg,0.001997645,0,0,21.26242
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_46_953.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_46_953.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_46_953.jpg,-0.01659312,0,0,21.08653
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_032.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_032.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_032.jpg,-0.01659312,0,0,20.91195
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_099.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_099.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_099.jpg,-0.01659312,0,0,21.08549
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_182.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_182.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_182.jpg,-0.01659312,0,0,20.56674
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_258.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_258.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_258.jpg,-0.01659312,0,0,20.75391
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_332.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_332.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_332.jpg,-0.01659312,0,0,20.59048
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_412.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_412.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_412.jpg,-0.01659312,0,0,20.42873
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_482.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_482.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_482.jpg,-0.01659312,0.208452,0,20.35809
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_564.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_564.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_564.jpg,-0.01743864,0.454314,0,20.52055
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_644.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_644.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_644.jpg,-0.04442408,0.2143947,0,20.68716
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_723.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_723.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_723.jpg,-0.04442408,0,0,20.63127
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_803.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_803.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_803.jpg,-0.04442408,0,0,20.47072
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_882.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_882.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_882.jpg,-0.04442408,0,0,20.31088
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_47_960.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_47_960.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_47_960.jpg,-0.04442408,0,0,19.85239
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_040.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_040.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_040.jpg,-0.04442408,0,0,19.68466
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_117.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_117.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_117.jpg,-0.04442408,0,0,19.51684
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_191.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_191.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_191.jpg,-0.04442408,0,0,19.34813
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_266.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_266.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_266.jpg,-0.051495,0,0,19.17791
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_343.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_343.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_343.jpg,-0.051495,0.04991412,0,19.01047
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_411.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_411.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_411.jpg,-0.051495,0.2526122,0,19.418
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_483.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_483.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_483.jpg,-0.051495,0.4683691,0,19.59034
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_556.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_556.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_556.jpg,-0.03459562,0.3501095,0,19.49061
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_629.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_629.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_629.jpg,-0.005821138,0.1312412,0,19.55306
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_704.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_704.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_704.jpg,-0.003799079,0,0,19.41088
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_781.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_781.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_781.jpg,-0.003799079,0,0,19.65384
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_851.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_851.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_851.jpg,0.001004926,0,0,19.50746
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_924.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_924.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_924.jpg,0.002352905,0,0,19.3641
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_48_996.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_48_996.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_48_996.jpg,0.002352905,0,0,18.81174
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_067.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_067.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_067.jpg,0.002352905,0,0,18.64467
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_145.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_145.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_145.jpg,0.002352905,0.1146898,0,18.52001
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_222.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_222.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_222.jpg,0.0009927189,0.3466201,0,18.66681
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_303.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_303.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_303.jpg,-0.0006494859,0.5895331,0,19.04105
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_380.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_380.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_380.jpg,-0.0009191177,0.7703129,0,19.67819
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_452.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_452.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_452.jpg,-0.004129926,0.5029796,0,20.12497
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_532.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_532.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_532.jpg,-0.006066176,0.263325,0,20.36197
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_608.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_608.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_608.jpg,-0.007732795,0.03717864,0,20.36014
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_686.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_686.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_686.jpg,-0.01028191,0,0,20.20844
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_765.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_765.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_765.jpg,-0.01028191,0,0,20.05213
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_845.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_845.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_845.jpg,-0.02046563,0,0,19.8975
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_926.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_926.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_926.jpg,-0.03008584,0,0,19.74543
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_49_999.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_49_999.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_49_999.jpg,-0.0335171,0,0,19.2438
/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/center_2019_06_16_14_36_50_087.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/left_2019_06_16_14_36_50_087.jpg,/Users/AnizetThomas/PycharmProjects/Car_self_driving/Training_data/Data_2/IMG/right_2019_06_16_14_36_50_087.jpg,-0.03490188,0.07852507,0,19.46958
